id,name,img,tags,release,views,resources,download_url
24354,宝可梦 晶灿钻石/官方中文/本体+1.1.1整合版/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/09/f8c3dd2fc828b.jpg,"

3A巨作              

Switch游戏              

中文              
",2021-11-18T17:00:03+08:00, 218.78K,"
 
原版[13.0.0]
链接: https://pan.baidu.com/s/1MCludap_6Y0AFT650amDeA 
提取码: trrs
 
1.1.1补丁
链接: https://pan.baidu.com/s/1lF7wq_i5YQSn_CIuF2zqDQ 
提取码: c44g
===============
11.0.0魔改整合版
链接: https://pan.baidu.com/s/1NoelqGYhW97P0uwINY95hA 
提取码: q2m3
===============
 
原版本体直链下载：点我
原版升补直链下载：点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
",https://switch520.net/918.html
21728,巴尔多 猫头鹰守卫者/中文/本体+1.0.6整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/08/27/ebab64d13ae57.jpg,"

Switch游戏              

中文              
",2021-11-18T15:00:27+08:00, 27.91K,,
24681,失魂者 豪华版/官方中文/完美学习版 [有视频注意音量],https://imgtu.switch520.com/2021/11/18/459e67fbbdda6.jpg,"

PC游戏下载              
",2021-11-18T12:46:01+08:00, 11.38K,"
 
 
链接: https://pan.baidu.com/s/1uASC-qPfQ5obwEHJ397IsQ 
提取码: ayx3
",https://switch520.net/1240.html
24675,恶魔水晶4/原汁日文/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/11/18/434425105cf1d.jpg,"

Switch游戏              
",2021-11-18T12:01:02+08:00, 2.48K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/17LxVUCKrL7zZewBTxqpWJQ 
提取码: k32v
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1Os6a9HmnJFGyyPWTgUGX1g 
提取码: usnt
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1234.html
24673,Dumpy & Bumpy/官方中文/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/11/18/ea65f60c75ea1.jpg,"

Switch游戏              

中文              
",2021-11-18T11:55:55+08:00, 2.84K,"
原版[13.0.0][NSP]
链接: https://pan.baidu.com/s/1Pd-1vThNUx-st2XF_wrpuQ
提取码: b9dq
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1RgaZuBZ1eZ_tikC1oQoqWA
提取码: 7n1v
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1232.html
24671,埃沙托斯/原汁日文/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/11/18/cf423d43959d2.jpg,"

Switch游戏              
",2021-11-18T11:49:56+08:00, 1.76K,"
 
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/1W015F9v4DZT1NaqM6zW8uQ 
提取码: fssp
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1jf36sgx-5WDl0u1EPjVjuA 
提取码: kfvf
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1230.html
24669,HORGIHUGH和伙伴们/日文/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/11/18/1383b817c06a6.jpg,"

Switch游戏              
",2021-11-18T11:44:05+08:00, 2.36K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/1zyNbQd6ykC3db9C9Cu1CDA 
提取码: bqzf
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1WaluR4LWRQ3Z2STVp-Br7w 
提取码: xqb4
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1228.html
24667,麻将 最终罗曼史R/日文/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/18/e8d841446db2f.jpg,"

Switch游戏              
",2021-11-18T11:39:12+08:00, 3.71K,"
原版[13.0.0][NSP]
链接: https://pan.baidu.com/s/1eBNwOJHwD2oa5Y06DAwaSw 
提取码: maws
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1EdAp-xE4VUbqfoPQqZNCbA 
提取码: b5pk
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1226.html
24665,Illmatic Womb/日文/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/11/18/61f3173b6a8d5.jpg,"

Switch游戏              
",2021-11-18T11:32:22+08:00, 1.18K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/1hzwefBg38LW8LVlKjCPQvw 
提取码: 3qfm
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1g8xNPe51CElcfl1AnZ25Lg 
提取码: t33p
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1224.html
24663,みんなのジョブチャレンジ/日文/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/11/18/ccb2f711e03dc.jpg,"

Switch游戏              
",2021-11-18T11:26:11+08:00, 1.5K,"
原版[13.0.0][NSP]
链接: https://pan.baidu.com/s/1YxlsoeMq143egqXiPT1bDw 
提取码: c7md
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1qF1eyoFxgf-zolg_E3_jRw
提取码: 33hr
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1222.html
24661,迷雾后的世界/日文/本体+1.0.2整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/11/18/699a2bc3ff63a.jpg,"

Switch游戏              
",2021-11-18T11:19:40+08:00, 3.23K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1TplDXX2wpyH54eX32snaeQ 
提取码: j882
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1klplTHxyWBukwJUAbzsaqA 
提取码: an29
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1220.html
24659,我们的夏日祭/日文/本体+1.0.2+1DLC整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/11/18/0100b8912bf7f.jpg,"

Switch游戏              
",2021-11-18T11:12:13+08:00, 1.66K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/1SC9Uo_XM9Z4JIIoePu_vew 
提取码: vvid
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1QP3Jr3JeMGrrOiFYm7hJIQ 
提取码: 8y36
————————————
原版本体直链下载:点我
原版升补直链下载:点我
原版DLC直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1217.html
24678,东方咒术泡泡/中文/本体+3.0.0_A(8)+21DLC整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/upload/art_editor/20210117-1/77167b8e17079e6376e7b1b810e47364.jpg,"

Switch游戏              

中文              
",2021-11-18T10:26:09+08:00, 3.27K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/1zMnVqFmFvs4zGwlZ2Ul51A 
提取码: 3e7t
 
[21DLC]
链接: https://pan.baidu.com/s/16ahy8r8xn7btzhtaDk2vFQ 
提取码: texw
 
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1ZVd2s8VlmQMmzx8z0Opntw 
提取码: at7w
————————————
原版本体直链下载:点我
原版升补直链下载:点我
原版DLC直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1236.html
19939,艾莉亚纪元战记/官方中文/本体+1.0.2整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/07/08/5068ef252a375.jpg,"

Switch游戏              

中文              
",2021-11-18T09:50:25+08:00, 20.22K,,
24655,宝可梦 明亮的珍珠/官方中文/本体+1.1.1整合版/[XCI][原版-魔改11.0.0],https://imgtu.switch520.com/2021/11/18/a2e61cf18088b.jpg,"

3A巨作              

Switch游戏              

中文              
",2021-11-18T09:27:56+08:00, 52.2K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1rjhlEbXl6dr6I9TR5v2EZA
提取码: emgu
 
1.1.1升级补丁
链接: https://pan.baidu.com/s/1coU-0nVgCWQzbcsk6uR-Kw
提取码: 45vj
 
 
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/19kcKSaNS2xbFSAGDiNHHog 
提取码: rbh7
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1212.html
24648,破败王者 英雄联盟传奇/中文/本体+1.4+4DLC整合版[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/17/b057c2f803c79.jpg,"

Switch游戏              

中文              

热门              
",2021-11-17T20:39:28+08:00, 44.41K,"
原版[NSP]13.1.0
链接: https://pan.baidu.com/s/1c6a4VUssuyItq6VaZbwELA 
提取码: 52eq
 
1.4升级补丁
链接: https://pan.baidu.com/s/1XYKiW9g3tfSYh1L6CHPimg 
提取码: p66p
————————————
魔改11.0.0整合版
链接: https://pan.baidu.com/s/19avtzz9JblLw1O7RXaJLKg 
提取码: fdyj
 
————————————
原版本体直链下载：点我
原版升补直链下载：点我
原版DLC直链下载：点我
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1207.html
22980,尼克国际儿童频道全明星争霸赛/英文版/本体+1.0.4整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/10/06/e94ae7e48e822.jpg,"

Switch游戏              

升补/DLC              

英文              
",2021-11-17T20:00:36+08:00, 10.71K,"
 
原版[13.0.0][NSP]
链接: https://pan.baidu.com/s/1ESHRXhjnkssLqgQwCb_9QQ 
提取码: 8t2k
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1EYyp0XQQlevb80Ln2UmO_g
提取码: qyea
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/865.html
24640,破败王者 英雄联盟传奇/官方中文/完美学习版[有视频注意音量],https://imgtu.switch520.com/2021/11/17/b057c2f803c79.jpg,"

PC游戏下载              
",2021-11-17T19:25:15+08:00, 21.54K,"
 
解压码/安装码 677332
天翼：https://cloud.189.cn/t/IZBJNbZZjaqa
链接: https://pan.baidu.com/s/1yJwHBVdFOPaAZuKemH-yCw 
提取码: q4n8
",https://switch520.net/1203.html
18162,随动回旋镖/官方中文/本体+1.2.1+1DLC整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/08/24/bf9ba6f3d3a53.jpg,"

Switch游戏              

中文              

升补/DLC              
",2021-11-17T19:00:59+08:00, 7.73K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1zrk52WoSTNKqRz-qgMBq6w 
提取码: if9y
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1ta97zEpm_gzBptbg8WqwuQ 
提取码: 5ud5
————————————
原版本体直链下载:点我
原版升补直链下载:点我
DLC直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1198.html
24652,PC装机模拟器/中文/本体+1.3.0+5DLC/[NSP][原版],https://imgtu.switch520.com/2021/11/17/36b7ed515a7b9.jpg,"

Switch游戏              

中文              
",2021-11-17T18:47:56+08:00, 4.94K,,
7770,风来的西林5/官方中文/本体+1.0.4升补整合版/[NSP-XCI][原版+魔改9.2.0],https://imgtu.switch520.com/upload/art_editor/20201204-1/a58df96d74e8ed459be3200dd9ba863b.jpg,"

Switch游戏              

中文              
",2021-11-17T18:40:27+08:00, 14.04K,"
原版[13.1.0][XCI]
链接: https://pan.baidu.com/s/1qlCHwcSyL3qaVGyro4nv4w 
提取码: fg32
————————————
魔改9.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1Z8eIiTEzxkPqcT_6uA71gA 
提取码: 4gu5
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1196.html
24635,火箭飞拳/官方中文/[NSP],https://imgtu.switch520.com/2021/11/17/10e9726f988bf.jpg,"

Switch游戏              

中文              
",2021-11-17T16:28:58+08:00, 4.24K,"
 
毒娘下载
 链接: https://pan.baidu.com/s/1pIMlFXdiKZlx4HAY_1RrLA 
提取码: 9kk4
————————————
直链下载:点我
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1194.html
24632,[限时上架]多娜多娜 一起做好事吧!/豪华中文/整合各类MOD学习版,https://imgtu.switch520.com/2021/11/17/a39115b6a0a16.jpg,"

PC游戏下载              
",2021-11-17T14:29:15+08:00, 25.96K,,https://url75.ctfile.com/f/34128475-521032051-2bd378
22937,银河战士 生存恐惧/官方中文/本体+1.0.3整合版/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/10/05/828a123a80618.jpg,"

Switch游戏              

中文              

升补/DLC              
",2021-11-17T12:30:51+08:00, 105.73K,"
原版[13.1.0]
链接: https://pan.baidu.com/s/13599UNXFtLb-trzv7ir8aQ
 提取码: 9cz6
 
1.0.3升级补丁
链接: https://pan.baidu.com/s/1jYPfzMJ4KEmmb2Fk6hYLxA
提取码: kyfu
————————————
魔改11.0.0整合版 1.0.3整合版
链接: https://pan.baidu.com/s/1DNGbReKymOiBFg4jefRC3A 
提取码: i5c7
———————————–
原版本体直链下载:点我
1.0.3原版升补直链下载:点我
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://www.switch520.net/27.html
24629,成长物语 永恒树之歌/官方中文/完美学习版[PC],https://imgtu.switch520.com/2021/11/17/3f56d90982c51.jpg,"

PC游戏下载              
",2021-11-17T11:57:57+08:00, 9.44K,"
 
 
链接: https://pan.baidu.com/s/13DSOy77IRf8izZks6PD9tg 
提取码: bx25
",https://switch520.net/1185.html
24627,夏洛克福尔摩斯 第一章/官方中文/完美学习版,https://imgtu.switch520.com/2021/11/17/18c7d36c5fb05.jpg,"

PC游戏下载              
",2021-11-17T11:36:10+08:00, 10.1K,"
 
链接: https://pan.baidu.com/s/1NuQpRNCXWjkvs4ircyRfDw
提取码: ctba
",https://switch520.net/1183.html
24625,成长物语 永恒树之歌/英文版/本体+1.0.1整合版/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/17/3f56d90982c51.jpg,"

Switch游戏              

英文              
",2021-11-17T11:25:23+08:00, 4.88K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1yA9hrLI6-F_oEb2k1uje-w 
提取码: wyk8
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/10GP8UnH4slbjFDurtchyuw 
提取码: 4kbk
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1181.html
23074,俄罗斯方块效应 链接/官方中文/本体+1.0.4/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/10/09/2b132ed09d5cb.jpg,"

Switch游戏              

中文              

升补/DLC              
",2021-11-17T11:20:16+08:00, 17.6K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1zF4_Y78n8uNtw9A0h_R5FA 
提取码: 6ew9
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1_5ImgCssPgWxaHIgffdO3w 
提取码: mj4j
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1189.html
24623,Klang 2/官方中文/本体+1.0.1整合版[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/17/8d01eb44da32d.jpg,"

Switch游戏              

中文              
",2021-11-17T11:16:35+08:00, 5.7K,"
原版[13.0.0][NSP]
链接: https://pan.baidu.com/s/1OOhCQg_3n8-QB36MO8UVww 
提取码: rtsc
————————————
本体+1.0.1魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1j3nb4g0A9lLewScbAzWPeg 
提取码: gff7
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1179.html
24619,末日求生/官方中文/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/17/97edbf7642ded.jpg,"

Switch游戏              

中文              
",2021-11-17T11:03:08+08:00, 8.77K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/1uh4I_9jAF9acEhKo-3YOrQ 
提取码: ufbu
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1G_UgdwXqFEvVACluc9iA-w 
提取码: xafe
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1175.html
24617,海克斯炸欢天 英雄联盟外传/中文/本体+1.1.1+1DLC整合版/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/17/c4656d00e823b.jpg,"

Switch游戏              

中文              
",2021-11-17T10:58:43+08:00, 9.7K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1ruGlculXqiduODk3O1QN-w 
提取码: ama6
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/183eMwPyh1u4EuruS-J8Cxg 
提取码: xgq1
————————————
原版本体直链下载:点我
原版升补直链下载:点我
原版DLC直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1173.html
23354,超级机器人大战30/中文/本体+1.0.4+14DLC整合版/[XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/10/15/f70e2ebb0fb75.jpg,"

3A巨作              

Switch游戏              

中文              
",2021-11-17T08:55:17+08:00, 79.54K,"
 
解压密码：switch520.com
XCI[原版][13.0.0]
链接: https://pan.baidu.com/s/1pDTwCuTjIjrezMx0vFWlGw 
提取码: r4f1
 
1.0.4升级补丁+14DLC
链接: https://pan.baidu.com/s/11hOgKJ15-qHcOIZmrrFiOg 
提取码: av5t
 
 
===========
1.0.4+14DLC魔改11.0.0整合版
链接: https://pan.baidu.com/s/1qKoviq78dHk7sgWOmf97tQ 
提取码: 4iha
 
============
原版本体直链下载:点我
原版升补直链下载:点我
DLC直链下载：点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://www.switch520.net/334.html
22804,死神诡计 来生/英文版/本体+1.0.4整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/10/01/8a06839673cb4.jpg,"

Switch游戏              

升补/DLC              

英文              
",2021-11-16T20:51:33+08:00, 14.85K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1i0vpt3NVvP1ueb3sCI2LtQ 
提取码: q3id
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1zrkr-xJLc388TSU7PoJ6mg 
提取码: 9wjy
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1168.html
24611,塔可丽塔的薯条之旅/中文/本体+1.0.1整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/11/16/6d1619b194960.jpg,"

Switch游戏              

中文              
",2021-11-16T20:17:05+08:00, 3.08K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/1i-bmTPhaIexmPjTjGXufgQ 
提取码: bfgk
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1AnI5GPAXw4jNq3jt7eMgWQ 
提取码: ntu6
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1166.html
24609,落难航船 诅咒之岛的探险者/中文/本体+1.0.5整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/11/16/943fe10006443.jpg,"

Switch游戏              

中文              
",2021-11-16T20:10:54+08:00, 6.64K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1zvCTNbWbJuEM2bfcED2g1Q
提取码: q294
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/11cnbpOPz6FW9_1W4P9gQ4A
提取码: xayy
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1164.html
5143,爆炸小姐/官方中文/本体+1.0.5整合版/[NSP-XCI][原版+魔改10.2.0],http://ae01.alicdn.com/kf/U6b1e3ffddda64d5d95cd8ceafd6c7e58E.jpg,"

Switch游戏              

中文              

升补/DLC              
",2021-11-16T20:00:26+08:00, 5.79K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1_9d1G9AncKnT-CW00_XtOQ 
提取码: 69tx
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1D5S3rj3Unj01cpxv64rKbg 
提取码: 45fq
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1162.html
6840,王国:双冠/中文/本体+1.1.7+1DLC整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/upload/art_editor/20201022-1/1a31bd273cb108e22c3e14320670b74a.jpg,"

Switch游戏              

中文              

升补/DLC              
",2021-11-16T19:50:45+08:00, 11.62K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1zwNr_dnWWPqQGNoBqBnB8g 
提取码: cn96
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1Nd3nRFRkruJxYb1aQZ5s8w 
提取码: 7msh
————————————
原版本体直链下载:点我
原版升补直链下载:点我
原版DLC直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1160.html
24603,11.16号-PC更新6部作品-部部精品-官方中文/完美学习版,https://imgtu.switch520.com/2021/11/16/e5ba2661e6060.jpg,"

PC游戏下载              
",2021-11-16T12:27:33+08:00, 16.06K,,https://url75.ctfile.com/f/34128475-520899932-823fb0
